id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,xfj3,24,M,46.0,29,518,676,224,1003,440,1,1,
1,xfj3,24,M,46.0,29,549,902,549,902,440,1,1,1
2,xfj3,24,M,46.0,29,305,892,477,572,363,2,1,
3,xfj3,24,M,46.0,29,332,671,332,671,363,2,1,2
4,xfj3,24,M,46.0,29,176,888,176,888,440,3,2,
5,xfj3,24,M,46.0,29,567,659,296,1006,440,3,2,2
6,xfj3,24,M,46.0,29,175,834,584,671,440,4,1,
7,xfj3,24,M,46.0,29,459,895,459,895,440,4,1,1
8,xfj3,24,M,46.0,29,548,686,303,1004,402,5,1,
9,xfj3,24,M,46.0,29,175,680,175,680,402,5,1,1
10,xfj3,24,M,46.0,29,218,865,218,865,402,6,2,
11,xfj3,24,M,46.0,29,186,675,586,646,402,6,2,2
12,xfj3,24,M,46.0,29,548,660,548,660,363,7,2,
13,xfj3,24,M,46.0,29,487,874,167,702,363,7,2,1
