id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,bsj6,25,M,44.0,80,278,787,278,787,289,1,2,
1,bsj6,25,M,44.0,80,537,843,281,978,289,1,2,1
2,bsj6,25,M,44.0,80,376,707,376,707,289,2,2,
3,bsj6,25,M,44.0,80,193,1033,314,770,289,2,2,1
4,bsj6,25,M,44.0,80,310,701,434,599,161,3,1,
5,bsj6,25,M,44.0,80,608,828,608,828,161,3,1,1
6,bsj6,25,M,44.0,80,516,697,573,980,289,4,1,
7,bsj6,25,M,44.0,80,364,824,364,824,289,4,1,2
8,bsj6,25,M,44.0,80,546,868,546,868,289,5,2,
9,bsj6,25,M,44.0,80,303,699,574,599,289,5,2,1
10,bsj6,25,M,44.0,80,203,873,203,873,161,6,2,
11,bsj6,25,M,44.0,80,271,696,400,600,161,6,2,1
12,bsj6,25,M,44.0,80,215,868,264,715,161,7,1,
13,bsj6,25,M,44.0,80,379,729,379,729,161,7,1,1
14,bsj6,25,M,44.0,80,626,862,626,862,289,8,2,
15,bsj6,25,M,44.0,80,217,710,484,600,289,8,2,2
